"n","year-r","age","total","y","q","year"
"2156",200300,22,2,2003,1,"2003.I"
"2157",200300,23,2,2003,1,"2003.I"
"2158",200300,24,1,2003,1,"2003.I"
"2159",200300,25,3,2003,1,"2003.I"
"2160",200300,26,1,2003,1,"2003.I"
"2161",200300,27,1,2003,1,"2003.I"
"2162",200300,28,0,2003,1,"2003.I"
"2163",200300,29,0,2003,1,"2003.I"
"2164",200300,30,0,2003,1,"2003.I"
"2165",200300,31,0,2003,1,"2003.I"
"2166",200300,32,0,2003,1,"2003.I"
"2167",200300,33,0,2003,1,"2003.I"
"2168",200300,34,0,2003,1,"2003.I"
"2169",200300,35,0,2003,1,"2003.I"
"2170",200300,36,0,2003,1,"2003.I"
"2171",200300,37,0,2003,1,"2003.I"
"2172",200300,38,0,2003,1,"2003.I"
"2173",200300,39,0,2003,1,"2003.I"
"2174",200300,40,0,2003,1,"2003.I"
"2175",200300,41,0,2003,1,"2003.I"
"2176",200300,42,0,2003,1,"2003.I"
"2177",200300,43,0,2003,1,"2003.I"
"2178",200300,44,0,2003,1,"2003.I"
"2179",200300,45,0,2003,1,"2003.I"
"2180",200300,46,0,2003,1,"2003.I"
"2181",200300,47,0,2003,1,"2003.I"
"2182",200300,48,0,2003,1,"2003.I"
"2183",200300,49,0,2003,1,"2003.I"
"2184",200300,50,0,2003,1,"2003.I"
"2185",200300,51,0,2003,1,"2003.I"
"2186",200300,52,0,2003,1,"2003.I"
"2187",200300,53,0,2003,1,"2003.I"
"2188",200300,54,0,2003,1,"2003.I"
"2189",200300,55,0,2003,1,"2003.I"
"2190",200300,56,0,2003,1,"2003.I"
"2191",200300,57,0,2003,1,"2003.I"
"2192",200300,58,0,2003,1,"2003.I"
"2193",200300,59,0,2003,1,"2003.I"
"2194",200300,60,0,2003,1,"2003.I"
"2195",200300,61,0,2003,1,"2003.I"
"2196",200300,62,0,2003,1,"2003.I"
"2197",200300,63,0,2003,1,"2003.I"
"2198",200300,64,0,2003,1,"2003.I"
"2199",200300,65,0,2003,1,"2003.I"
"2200",200300,66,0,2003,1,"2003.I"
"2201",200300,67,0,2003,1,"2003.I"
"2202",200300,68,0,2003,1,"2003.I"
"2203",200300,69,0,2003,1,"2003.I"
"2204",200300,70,0,2003,1,"2003.I"
"2205",200300,71,0,2003,1,"2003.I"
"2206",200300,72,0,2003,1,"2003.I"
"2207",200300,73,0,2003,1,"2003.I"
"2208",200300,74,0,2003,1,"2003.I"
"2209",200300,75,0,2003,1,"2003.I"
"2210",200300,76,0,2003,1,"2003.I"
"2211",200300,77,0,2003,1,"2003.I"
"2212",200300,78,0,2003,1,"2003.I"
"2213",200325,0,38,2003,2,"2003.II"
"2214",200325,1,41,2003,2,"2003.II"
"2215",200325,2,3,2003,2,"2003.II"
"2216",200325,3,31,2003,2,"2003.II"
"2217",200325,4,23,2003,2,"2003.II"
"2218",200325,5,23,2003,2,"2003.II"
"2219",200325,6,4,2003,2,"2003.II"
"2220",200325,7,22,2003,2,"2003.II"
"2221",200325,8,20,2003,2,"2003.II"
"2222",200325,9,18,2003,2,"2003.II"
"2223",200325,10,1,2003,2,"2003.II"
"2224",200325,11,16,2003,2,"2003.II"
"2225",200325,12,11,2003,2,"2003.II"
"2226",200325,13,6,2003,2,"2003.II"
"2227",200325,14,1,2003,2,"2003.II"
"2228",200325,15,10,2003,2,"2003.II"
"2229",200325,16,2,2003,2,"2003.II"
"2230",200325,17,1,2003,2,"2003.II"
"2231",200325,18,0,2003,2,"2003.II"
"2232",200325,19,1,2003,2,"2003.II"
"2233",200325,20,1,2003,2,"2003.II"
"2234",200325,21,0,2003,2,"2003.II"
"2235",200325,22,0,2003,2,"2003.II"
"2236",200325,23,2,2003,2,"2003.II"
"2237",200325,24,2,2003,2,"2003.II"
"2238",200325,25,1,2003,2,"2003.II"
"2239",200325,26,2,2003,2,"2003.II"
"2240",200325,27,1,2003,2,"2003.II"
"2241",200325,28,1,2003,2,"2003.II"
"2242",200325,29,0,2003,2,"2003.II"
"2243",200325,30,0,2003,2,"2003.II"
"2244",200325,31,0,2003,2,"2003.II"
"2245",200325,32,0,2003,2,"2003.II"
"2246",200325,33,0,2003,2,"2003.II"
"2247",200325,34,0,2003,2,"2003.II"
"2248",200325,35,0,2003,2,"2003.II"
"2249",200325,36,0,2003,2,"2003.II"
"2250",200325,37,0,2003,2,"2003.II"
"2251",200325,38,0,2003,2,"2003.II"
"2252",200325,39,0,2003,2,"2003.II"
"2253",200325,40,0,2003,2,"2003.II"
"2254",200325,41,0,2003,2,"2003.II"
"2255",200325,42,0,2003,2,"2003.II"
"2256",200325,43,0,2003,2,"2003.II"
"2257",200325,44,0,2003,2,"2003.II"
"2258",200325,45,0,2003,2,"2003.II"
"2259",200325,46,0,2003,2,"2003.II"
"2260",200325,47,0,2003,2,"2003.II"
"2261",200325,48,0,2003,2,"2003.II"
"2262",200325,49,0,2003,2,"2003.II"
"2263",200325,50,0,2003,2,"2003.II"
"2264",200325,51,0,2003,2,"2003.II"
"2265",200325,52,0,2003,2,"2003.II"
"2266",200325,53,0,2003,2,"2003.II"
"2267",200325,54,0,2003,2,"2003.II"
"2268",200325,55,0,2003,2,"2003.II"
"2269",200325,56,0,2003,2,"2003.II"
"2270",200325,57,0,2003,2,"2003.II"
"2271",200325,58,0,2003,2,"2003.II"
"2272",200325,59,0,2003,2,"2003.II"
"2273",200325,60,0,2003,2,"2003.II"
"2274",200325,61,0,2003,2,"2003.II"
"2275",200325,62,0,2003,2,"2003.II"
"2276",200325,63,0,2003,2,"2003.II"
"2277",200325,64,0,2003,2,"2003.II"
"2278",200325,65,0,2003,2,"2003.II"
"2279",200325,66,0,2003,2,"2003.II"
"2280",200325,67,0,2003,2,"2003.II"
"2281",200325,68,0,2003,2,"2003.II"
"2282",200325,69,0,2003,2,"2003.II"
"2283",200325,70,0,2003,2,"2003.II"
"2284",200325,71,0,2003,2,"2003.II"
"2285",200325,72,0,2003,2,"2003.II"
"2286",200325,73,0,2003,2,"2003.II"
"2287",200325,74,0,2003,2,"2003.II"
"2288",200325,75,0,2003,2,"2003.II"
"2289",200325,76,0,2003,2,"2003.II"
"2290",200325,77,0,2003,2,"2003.II"
"2291",200325,78,0,2003,2,"2003.II"
"2292",200350,0,67,2003,3,"2003.III"
"2293",200350,1,35,2003,3,"2003.III"
"2294",200350,2,38,2003,3,"2003.III"
"2295",200350,3,3,2003,3,"2003.III"
"2296",200350,4,30,2003,3,"2003.III"
"2297",200350,5,21,2003,3,"2003.III"
"2298",200350,6,22,2003,3,"2003.III"
"2299",200350,7,4,2003,3,"2003.III"
"2300",200350,8,21,2003,3,"2003.III"
"2301",200350,9,19,2003,3,"2003.III"
"2302",200350,10,18,2003,3,"2003.III"
"2303",200350,11,1,2003,3,"2003.III"
"2304",200350,12,15,2003,3,"2003.III"
"2305",200350,13,10,2003,3,"2003.III"
"2306",200350,14,6,2003,3,"2003.III"
"2307",200350,15,1,2003,3,"2003.III"
"2308",200350,16,9,2003,3,"2003.III"
"2309",200350,17,2,2003,3,"2003.III"
"2310",200350,18,1,2003,3,"2003.III"
"2311",200350,19,0,2003,3,"2003.III"
"2312",200350,20,1,2003,3,"2003.III"
"2313",200350,21,1,2003,3,"2003.III"
"2314",200350,22,0,2003,3,"2003.III"
"2315",200350,23,0,2003,3,"2003.III"
"2316",200350,24,2,2003,3,"2003.III"
"2317",200350,25,2,2003,3,"2003.III"
"2318",200350,26,1,2003,3,"2003.III"
"2319",200350,27,2,2003,3,"2003.III"
"2320",200350,28,1,2003,3,"2003.III"
"2321",200350,29,1,2003,3,"2003.III"
"2322",200350,30,0,2003,3,"2003.III"
"2323",200350,31,0,2003,3,"2003.III"
"2324",200350,32,0,2003,3,"2003.III"
"2325",200350,33,0,2003,3,"2003.III"
"2326",200350,34,0,2003,3,"2003.III"
"2327",200350,35,0,2003,3,"2003.III"
"2328",200350,36,0,2003,3,"2003.III"
"2329",200350,37,0,2003,3,"2003.III"
"2330",200350,38,0,2003,3,"2003.III"
"2331",200350,39,0,2003,3,"2003.III"
"2332",200350,40,0,2003,3,"2003.III"
"2333",200350,41,0,2003,3,"2003.III"
"2334",200350,42,0,2003,3,"2003.III"
"2335",200350,43,0,2003,3,"2003.III"
"2336",200350,44,0,2003,3,"2003.III"
"2337",200350,45,0,2003,3,"2003.III"
"2338",200350,46,0,2003,3,"2003.III"
"2339",200350,47,0,2003,3,"2003.III"
"2340",200350,48,0,2003,3,"2003.III"
"2341",200350,49,0,2003,3,"2003.III"
"2342",200350,50,0,2003,3,"2003.III"
"2343",200350,51,0,2003,3,"2003.III"
"2344",200350,52,0,2003,3,"2003.III"
"2345",200350,53,0,2003,3,"2003.III"
"2346",200350,54,0,2003,3,"2003.III"
"2347",200350,55,0,2003,3,"2003.III"
"2348",200350,56,0,2003,3,"2003.III"
"2349",200350,57,0,2003,3,"2003.III"
"2350",200350,58,0,2003,3,"2003.III"
"2351",200350,59,0,2003,3,"2003.III"
"2352",200350,60,0,2003,3,"2003.III"
"2353",200350,61,0,2003,3,"2003.III"
"2354",200350,62,0,2003,3,"2003.III"
"2355",200350,63,0,2003,3,"2003.III"
"2356",200350,64,0,2003,3,"2003.III"
"2357",200350,65,0,2003,3,"2003.III"
"2358",200350,66,0,2003,3,"2003.III"
"2359",200350,67,0,2003,3,"2003.III"
"2360",200350,68,0,2003,3,"2003.III"
"2361",200350,69,0,2003,3,"2003.III"
"2362",200350,70,0,2003,3,"2003.III"
"2363",200350,71,0,2003,3,"2003.III"
"2364",200350,72,0,2003,3,"2003.III"
"2365",200350,73,0,2003,3,"2003.III"
"2366",200350,74,0,2003,3,"2003.III"
"2367",200350,75,0,2003,3,"2003.III"
"2368",200350,76,0,2003,3,"2003.III"
"2369",200350,77,0,2003,3,"2003.III"
"2370",200350,78,0,2003,3,"2003.III"
"2371",200375,0,10,2003,4,"2003.IV"
"2372",200375,1,57,2003,4,"2003.IV"
"2373",200375,2,32,2003,4,"2003.IV"
"2374",200375,3,34,2003,4,"2003.IV"
"2375",200375,4,2,2003,4,"2003.IV"
"2376",200375,5,28,2003,4,"2003.IV"
"2377",200375,6,20,2003,4,"2003.IV"
"2378",200375,7,20,2003,4,"2003.IV"
"2379",200375,8,4,2003,4,"2003.IV"
"2380",200375,9,20,2003,4,"2003.IV"
"2381",200375,10,19,2003,4,"2003.IV"
"2382",200375,11,17,2003,4,"2003.IV"
"2383",200375,12,1,2003,4,"2003.IV"
"2384",200375,13,15,2003,4,"2003.IV"
"2385",200375,14,10,2003,4,"2003.IV"
"2386",200375,15,6,2003,4,"2003.IV"
"2387",200375,16,1,2003,4,"2003.IV"
"2388",200375,17,7,2003,4,"2003.IV"
"2389",200375,18,2,2003,4,"2003.IV"
"2390",200375,19,1,2003,4,"2003.IV"
"2391",200375,20,0,2003,4,"2003.IV"
"2392",200375,21,1,2003,4,"2003.IV"
"2393",200375,22,1,2003,4,"2003.IV"
"2394",200375,23,0,2003,4,"2003.IV"
"2395",200375,24,0,2003,4,"2003.IV"
"2396",200375,25,2,2003,4,"2003.IV"
"2397",200375,26,2,2003,4,"2003.IV"
"2398",200375,27,1,2003,4,"2003.IV"
"2399",200375,28,2,2003,4,"2003.IV"
"2400",200375,29,1,2003,4,"2003.IV"
"2401",200375,30,1,2003,4,"2003.IV"
"2402",200375,31,0,2003,4,"2003.IV"
"2403",200375,32,0,2003,4,"2003.IV"
"2404",200375,33,0,2003,4,"2003.IV"
"2405",200375,34,0,2003,4,"2003.IV"
"2406",200375,35,0,2003,4,"2003.IV"
"2407",200375,36,0,2003,4,"2003.IV"
"2408",200375,37,0,2003,4,"2003.IV"
"2409",200375,38,0,2003,4,"2003.IV"
"2410",200375,39,0,2003,4,"2003.IV"
"2411",200375,40,0,2003,4,"2003.IV"
"2412",200375,41,0,2003,4,"2003.IV"
"2413",200375,42,0,2003,4,"2003.IV"
"2414",200375,43,0,2003,4,"2003.IV"
"2415",200375,44,0,2003,4,"2003.IV"
"2416",200375,45,0,2003,4,"2003.IV"
"2417",200375,46,0,2003,4,"2003.IV"
"2418",200375,47,0,2003,4,"2003.IV"
"2419",200375,48,0,2003,4,"2003.IV"
"2420",200375,49,0,2003,4,"2003.IV"
"2421",200375,50,0,2003,4,"2003.IV"
"2422",200375,51,0,2003,4,"2003.IV"
"2423",200375,52,0,2003,4,"2003.IV"
"2424",200375,53,0,2003,4,"2003.IV"
"2425",200375,54,0,2003,4,"2003.IV"
"2426",200375,55,0,2003,4,"2003.IV"
"2427",200375,56,0,2003,4,"2003.IV"
"2428",200375,57,0,2003,4,"2003.IV"
"2429",200375,58,0,2003,4,"2003.IV"
"2430",200375,59,0,2003,4,"2003.IV"
"2431",200375,60,0,2003,4,"2003.IV"
"2432",200375,61,0,2003,4,"2003.IV"
"2433",200375,62,0,2003,4,"2003.IV"
"2434",200375,63,0,2003,4,"2003.IV"
"2435",200375,64,0,2003,4,"2003.IV"
"2436",200375,65,0,2003,4,"2003.IV"
"2437",200375,66,0,2003,4,"2003.IV"
"2438",200375,67,0,2003,4,"2003.IV"
"2439",200375,68,0,2003,4,"2003.IV"
"2440",200375,69,0,2003,4,"2003.IV"
"2441",200375,70,0,2003,4,"2003.IV"
"2442",200375,71,0,2003,4,"2003.IV"
"2443",200375,72,0,2003,4,"2003.IV"
"2444",200375,73,0,2003,4,"2003.IV"
"2445",200375,74,0,2003,4,"2003.IV"
"2446",200375,75,0,2003,4,"2003.IV"
"2447",200375,76,0,2003,4,"2003.IV"
"2448",200375,77,0,2003,4,"2003.IV"
"2449",200375,78,0,2003,4,"2003.IV"
"2450",200400,0,38,2004,1,"2004.I"
"2451",200400,1,9,2004,1,"2004.I"
"2452",200400,2,57,2004,1,"2004.I"
"2453",200400,3,31,2004,1,"2004.I"
"2454",200400,4,34,2004,1,"2004.I"
"2455",200400,5,2,2004,1,"2004.I"
"2456",200400,6,27,2004,1,"2004.I"
"2457",200400,7,20,2004,1,"2004.I"
"2458",200400,8,20,2004,1,"2004.I"
"2459",200400,9,4,2004,1,"2004.I"
"2460",200400,10,19,2004,1,"2004.I"
"2461",200400,11,19,2004,1,"2004.I"
"2462",200400,12,17,2004,1,"2004.I"
"2463",200400,13,1,2004,1,"2004.I"
"2464",200400,14,15,2004,1,"2004.I"
"2465",200400,15,10,2004,1,"2004.I"
"2466",200400,16,6,2004,1,"2004.I"
"2467",200400,17,1,2004,1,"2004.I"
"2468",200400,18,7,2004,1,"2004.I"
"2469",200400,19,2,2004,1,"2004.I"
"2470",200400,20,1,2004,1,"2004.I"
"2471",200400,21,0,2004,1,"2004.I"
"2472",200400,22,1,2004,1,"2004.I"
"2473",200400,23,1,2004,1,"2004.I"
"2474",200400,24,0,2004,1,"2004.I"
"2475",200400,25,0,2004,1,"2004.I"
"2476",200400,26,2,2004,1,"2004.I"
"2477",200400,27,2,2004,1,"2004.I"
"2478",200400,28,1,2004,1,"2004.I"
"2479",200400,29,2,2004,1,"2004.I"
"2480",200400,30,1,2004,1,"2004.I"
"2481",200400,31,1,2004,1,"2004.I"
"2482",200400,32,0,2004,1,"2004.I"
"2483",200400,33,0,2004,1,"2004.I"
"2484",200400,34,0,2004,1,"2004.I"
"2485",200400,35,0,2004,1,"2004.I"
"2486",200400,36,0,2004,1,"2004.I"
"2487",200400,37,0,2004,1,"2004.I"
"2488",200400,38,0,2004,1,"2004.I"
"2489",200400,39,0,2004,1,"2004.I"
"2490",200400,40,0,2004,1,"2004.I"
"2491",200400,41,0,2004,1,"2004.I"
"2492",200400,42,0,2004,1,"2004.I"
"2493",200400,43,0,2004,1,"2004.I"
"2494",200400,44,0,2004,1,"2004.I"
"2495",200400,45,0,2004,1,"2004.I"
"2496",200400,46,0,2004,1,"2004.I"
"2497",200400,47,0,2004,1,"2004.I"
"2498",200400,48,0,2004,1,"2004.I"
"2499",200400,49,0,2004,1,"2004.I"
"2500",200400,50,0,2004,1,"2004.I"
"2501",200400,51,0,2004,1,"2004.I"
"2502",200400,52,0,2004,1,"2004.I"
"2503",200400,53,0,2004,1,"2004.I"
"2504",200400,54,0,2004,1,"2004.I"
"2505",200400,55,0,2004,1,"2004.I"
"2506",200400,56,0,2004,1,"2004.I"
"2507",200400,57,0,2004,1,"2004.I"
"2508",200400,58,0,2004,1,"2004.I"
"2509",200400,59,0,2004,1,"2004.I"
"2510",200400,60,0,2004,1,"2004.I"
"2511",200400,61,0,2004,1,"2004.I"
"2512",200400,62,0,2004,1,"2004.I"
"2513",200400,63,0,2004,1,"2004.I"
"2514",200400,64,0,2004,1,"2004.I"
"2515",200400,65,0,2004,1,"2004.I"
"2516",200400,66,0,2004,1,"2004.I"
"2517",200400,67,0,2004,1,"2004.I"
"2518",200400,68,0,2004,1,"2004.I"
"2519",200400,69,0,2004,1,"2004.I"
"2520",200400,70,0,2004,1,"2004.I"
"2521",200400,71,0,2004,1,"2004.I"
"2522",200400,72,0,2004,1,"2004.I"
"2523",200400,73,0,2004,1,"2004.I"
"2524",200400,74,0,2004,1,"2004.I"
"2525",200400,75,0,2004,1,"2004.I"
"2526",200400,76,0,2004,1,"2004.I"
"2527",200400,77,0,2004,1,"2004.I"
"2528",200400,78,0,2004,1,"2004.I"
"2529",200425,0,48,2004,2,"2004.II"
"2530",200425,1,33,2004,2,"2004.II"
"2531",200425,2,9,2004,2,"2004.II"
"2532",200425,3,52,2004,2,"2004.II"
"2533",200425,4,30,2004,2,"2004.II"
"2534",200425,5,31,2004,2,"2004.II"
"2535",200425,6,2,2004,2,"2004.II"
"2536",200425,7,27,2004,2,"2004.II"
"2537",200425,8,18,2004,2,"2004.II"
"2538",200425,9,18,2004,2,"2004.II"
"2539",200425,10,4,2004,2,"2004.II"
"2540",200425,11,19,2004,2,"2004.II"
"2541",200425,12,18,2004,2,"2004.II"
"2542",200425,13,17,2004,2,"2004.II"
"2543",200425,14,1,2004,2,"2004.II"
"2544",200425,15,13,2004,2,"2004.II"
"2545",200425,16,10,2004,2,"2004.II"
"2546",200425,17,6,2004,2,"2004.II"
"2547",200425,18,1,2004,2,"2004.II"
"2548",200425,19,7,2004,2,"2004.II"
"2549",200425,20,2,2004,2,"2004.II"
"2550",200425,21,1,2004,2,"2004.II"
"2551",200425,22,0,2004,2,"2004.II"
"2552",200425,23,1,2004,2,"2004.II"
"2553",200425,24,1,2004,2,"2004.II"
"2554",200425,25,0,2004,2,"2004.II"
"2555",200425,26,0,2004,2,"2004.II"
"2556",200425,27,2,2004,2,"2004.II"
"2557",200425,28,2,2004,2,"2004.II"
"2558",200425,29,1,2004,2,"2004.II"
"2559",200425,30,2,2004,2,"2004.II"
"2560",200425,31,1,2004,2,"2004.II"
"2561",200425,32,1,2004,2,"2004.II"
"2562",200425,33,0,2004,2,"2004.II"
"2563",200425,34,0,2004,2,"2004.II"
"2564",200425,35,0,2004,2,"2004.II"
"2565",200425,36,0,2004,2,"2004.II"
"2566",200425,37,0,2004,2,"2004.II"
"2567",200425,38,0,2004,2,"2004.II"
"2568",200425,39,0,2004,2,"2004.II"
"2569",200425,40,0,2004,2,"2004.II"
"2570",200425,41,0,2004,2,"2004.II"
"2571",200425,42,0,2004,2,"2004.II"
"2572",200425,43,0,2004,2,"2004.II"
"2573",200425,44,0,2004,2,"2004.II"
"2574",200425,45,0,2004,2,"2004.II"
"2575",200425,46,0,2004,2,"2004.II"
"2576",200425,47,0,2004,2,"2004.II"
"2577",200425,48,0,2004,2,"2004.II"
"2578",200425,49,0,2004,2,"2004.II"
"2579",200425,50,0,2004,2,"2004.II"
"2580",200425,51,0,2004,2,"2004.II"
"2581",200425,52,0,2004,2,"2004.II"
"2582",200425,53,0,2004,2,"2004.II"
"2583",200425,54,0,2004,2,"2004.II"
"2584",200425,55,0,2004,2,"2004.II"
"2585",200425,56,0,2004,2,"2004.II"
"2586",200425,57,0,2004,2,"2004.II"
"2587",200425,58,0,2004,2,"2004.II"
"2588",200425,59,0,2004,2,"2004.II"
"2589",200425,60,0,2004,2,"2004.II"
"2590",200425,61,0,2004,2,"2004.II"
"2591",200425,62,0,2004,2,"2004.II"
"2592",200425,63,0,2004,2,"2004.II"
"2593",200425,64,0,2004,2,"2004.II"
"2594",200425,65,0,2004,2,"2004.II"
"2595",200425,66,0,2004,2,"2004.II"
"2596",200425,67,0,2004,2,"2004.II"
"2597",200425,68,0,2004,2,"2004.II"
"2598",200425,69,0,2004,2,"2004.II"
"2599",200425,70,0,2004,2,"2004.II"
"2600",200425,71,0,2004,2,"2004.II"
"2601",200425,72,0,2004,2,"2004.II"
"2602",200425,73,0,2004,2,"2004.II"
"2603",200425,74,0,2004,2,"2004.II"
"2604",200425,75,0,2004,2,"2004.II"
"2605",200425,76,0,2004,2,"2004.II"
"2606",200425,77,0,2004,2,"2004.II"
"2607",200425,78,0,2004,2,"2004.II"
"2608",200450,0,56,2004,3,"2004.III"
"2609",200450,1,42,2004,3,"2004.III"
"2610",200450,2,29,2004,3,"2004.III"
"2611",200450,3,8,2004,3,"2004.III"
"2612",200450,4,47,2004,3,"2004.III"
"2613",200450,5,29,2004,3,"2004.III"
"2614",200450,6,25,2004,3,"2004.III"
"2615",200450,7,2,2004,3,"2004.III"
"2616",200450,8,25,2004,3,"2004.III"
"2617",200450,9,17,2004,3,"2004.III"
"2618",200450,10,18,2004,3,"2004.III"
"2619",200450,11,4,2004,3,"2004.III"
"2620",200450,12,19,2004,3,"2004.III"
"2621",200450,13,17,2004,3,"2004.III"
"2622",200450,14,15,2004,3,"2004.III"
"2623",200450,15,1,2004,3,"2004.III"
"2624",200450,16,13,2004,3,"2004.III"
"2625",200450,17,10,2004,3,"2004.III"
"2626",200450,18,6,2004,3,"2004.III"
"2627",200450,19,1,2004,3,"2004.III"
"2628",200450,20,7,2004,3,"2004.III"
"2629",200450,21,2,2004,3,"2004.III"
"2630",200450,22,1,2004,3,"2004.III"
"2631",200450,23,0,2004,3,"2004.III"
"2632",200450,24,1,2004,3,"2004.III"
"2633",200450,25,1,2004,3,"2004.III"
"2634",200450,26,0,2004,3,"2004.III"
"2635",200450,27,0,2004,3,"2004.III"
"2636",200450,28,2,2004,3,"2004.III"
"2637",200450,29,2,2004,3,"2004.III"
"2638",200450,30,1,2004,3,"2004.III"
"2639",200450,31,2,2004,3,"2004.III"
"2640",200450,32,1,2004,3,"2004.III"
"2641",200450,33,1,2004,3,"2004.III"
"2642",200450,34,0,2004,3,"2004.III"
"2643",200450,35,0,2004,3,"2004.III"
"2644",200450,36,0,2004,3,"2004.III"
"2645",200450,37,0,2004,3,"2004.III"
"2646",200450,38,0,2004,3,"2004.III"
"2647",200450,39,0,2004,3,"2004.III"
"2648",200450,40,0,2004,3,"2004.III"
"2649",200450,41,0,2004,3,"2004.III"
"2650",200450,42,0,2004,3,"2004.III"
"2651",200450,43,0,2004,3,"2004.III"
"2652",200450,44,0,2004,3,"2004.III"
"2653",200450,45,0,2004,3,"2004.III"
"2654",200450,46,0,2004,3,"2004.III"
"2655",200450,47,0,2004,3,"2004.III"
"2656",200450,48,0,2004,3,"2004.III"
"2657",200450,49,0,2004,3,"2004.III"
"2658",200450,50,0,2004,3,"2004.III"
"2659",200450,51,0,2004,3,"2004.III"
"2660",200450,52,0,2004,3,"2004.III"
"2661",200450,53,0,2004,3,"2004.III"
"2662",200450,54,0,2004,3,"2004.III"
"2663",200450,55,0,2004,3,"2004.III"
"2664",200450,56,0,2004,3,"2004.III"
"2665",200450,57,0,2004,3,"2004.III"
"2666",200450,58,0,2004,3,"2004.III"
"2667",200450,59,0,2004,3,"2004.III"
"2668",200450,60,0,2004,3,"2004.III"
"2669",200450,61,0,2004,3,"2004.III"
"2670",200450,62,0,2004,3,"2004.III"
"2671",200450,63,0,2004,3,"2004.III"
"2672",200450,64,0,2004,3,"2004.III"
"2673",200450,65,0,2004,3,"2004.III"
"2674",200450,66,0,2004,3,"2004.III"
"2675",200450,67,0,2004,3,"2004.III"
"2676",200450,68,0,2004,3,"2004.III"
"2677",200450,69,0,2004,3,"2004.III"
"2678",200450,70,0,2004,3,"2004.III"
"2679",200450,71,0,2004,3,"2004.III"
"2680",200450,72,0,2004,3,"2004.III"
"2681",200450,73,0,2004,3,"2004.III"
"2682",200450,74,0,2004,3,"2004.III"
"2683",200450,75,0,2004,3,"2004.III"
"2684",200450,76,0,2004,3,"2004.III"
"2685",200450,77,0,2004,3,"2004.III"
"2686",200450,78,0,2004,3,"2004.III"
"2687",200475,0,20,2004,4,"2004.IV"
"2688",200475,1,45,2004,4,"2004.IV"
"2689",200475,2,40,2004,4,"2004.IV"
"2690",200475,3,26,2004,4,"2004.IV"
"2691",200475,4,8,2004,4,"2004.IV"
"2692",200475,5,43,2004,4,"2004.IV"
"2693",200475,6,25,2004,4,"2004.IV"
"2694",200475,7,23,2004,4,"2004.IV"
"2695",200475,8,2,2004,4,"2004.IV"
"2696",200475,9,22,2004,4,"2004.IV"
"2697",200475,10,17,2004,4,"2004.IV"
"2698",200475,11,17,2004,4,"2004.IV"
"2699",200475,12,4,2004,4,"2004.IV"
"2700",200475,13,18,2004,4,"2004.IV"
"2701",200475,14,15,2004,4,"2004.IV"
"2702",200475,15,15,2004,4,"2004.IV"
"2703",200475,16,1,2004,4,"2004.IV"
"2704",200475,17,12,2004,4,"2004.IV"
"2705",200475,18,10,2004,4,"2004.IV"
"2706",200475,19,6,2004,4,"2004.IV"
"2707",200475,20,1,2004,4,"2004.IV"
"2708",200475,21,7,2004,4,"2004.IV"
"2709",200475,22,2,2004,4,"2004.IV"
"2710",200475,23,1,2004,4,"2004.IV"
"2711",200475,24,0,2004,4,"2004.IV"
"2712",200475,25,1,2004,4,"2004.IV"
"2713",200475,26,1,2004,4,"2004.IV"
"2714",200475,27,0,2004,4,"2004.IV"
"2715",200475,28,0,2004,4,"2004.IV"
"2716",200475,29,2,2004,4,"2004.IV"
"2717",200475,30,2,2004,4,"2004.IV"
"2718",200475,31,1,2004,4,"2004.IV"
"2719",200475,32,2,2004,4,"2004.IV"
"2720",200475,33,1,2004,4,"2004.IV"
"2721",200475,34,1,2004,4,"2004.IV"
"2722",200475,35,0,2004,4,"2004.IV"
"2723",200475,36,0,2004,4,"2004.IV"
"2724",200475,37,0,2004,4,"2004.IV"
"2725",200475,38,0,2004,4,"2004.IV"
"2726",200475,39,0,2004,4,"2004.IV"
"2727",200475,40,0,2004,4,"2004.IV"
"2728",200475,41,0,2004,4,"2004.IV"
"2729",200475,42,0,2004,4,"2004.IV"
"2730",200475,43,0,2004,4,"2004.IV"
"2731",200475,44,0,2004,4,"2004.IV"
"2732",200475,45,0,2004,4,"2004.IV"
"2733",200475,46,0,2004,4,"2004.IV"
"2734",200475,47,0,2004,4,"2004.IV"
"2735",200475,48,0,2004,4,"2004.IV"
"2736",200475,49,0,2004,4,"2004.IV"
"2737",200475,50,0,2004,4,"2004.IV"
"2738",200475,51,0,2004,4,"2004.IV"
"2739",200475,52,0,2004,4,"2004.IV"
"2740",200475,53,0,2004,4,"2004.IV"
"2741",200475,54,0,2004,4,"2004.IV"
"2742",200475,55,0,2004,4,"2004.IV"
"2743",200475,56,0,2004,4,"2004.IV"
"2744",200475,57,0,2004,4,"2004.IV"
"2745",200475,58,0,2004,4,"2004.IV"
"2746",200475,59,0,2004,4,"2004.IV"
"2747",200475,60,0,2004,4,"2004.IV"
"2748",200475,61,0,2004,4,"2004.IV"
"2749",200475,62,0,2004,4,"2004.IV"
"2750",200475,63,0,2004,4,"2004.IV"
"2751",200475,64,0,2004,4,"2004.IV"
"2752",200475,65,0,2004,4,"2004.IV"
"2753",200475,66,0,2004,4,"2004.IV"
"2754",200475,67,0,2004,4,"2004.IV"
"2755",200475,68,0,2004,4,"2004.IV"
"2756",200475,69,0,2004,4,"2004.IV"
